"일자","지점명","교과명","학생번호","학생명","tel1","tel2","tel3","유형명","순공시간","순공시간(HH:mm:ss)"
'2026-03-03',인천송도,수학,394842,안찬영,"010","3946","4496",자습,"7시간 9분 31초","07:08:31"
'2026-03-03',인천송도,영어,394842,안찬영,"010","3946","4496",자습,"1시간 59분 16초","00:59:16"
'2026-03-03',인천송도,국어,392527,안현서,"010","9509","3218",자습,"1시간 7분 6초","01:07:06"
'2026-03-03',인천송도,영어,392527,안현서,"010","9509","3218",자습,"0시간 0분 9초","00:00:09"
'2026-03-03',인천송도,국어,384984,양한서,"010","8033","3745",실모,"1시간 52분 0초","00:52:00"
'2026-03-03',인천송도,국어,384984,양한서,"010","8033","3745",자습,"3시간 32분 28초","02:32:28"
'2026-03-03',인천송도,수학,384984,양한서,"010","8033","3745",단과,"1시간 16분 40초","01:15:40"
'2026-03-03',인천송도,수학,384984,양한서,"010","8033","3745",인강,"3시간 41분 37초","02:40:37"
'2026-03-03',인천송도,수학,384984,양한서,"010","8033","3745",자습,"2시간 43분 47초","01:42:47"
'2026-03-03',인천송도,영어,384984,양한서,"010","8033","3745",자습,"1시간 10분 16초","01:10:16"
'2026-03-03',인천송도,국어,391317,유승민,"010","8606","5968",자습,"1시간 12분 46초","01:11:46"
'2026-03-03',인천송도,수학,391317,유승민,"010","8606","5968",단과,"4시간 56분 10초","03:56:10"
'2026-03-03',인천송도,수학,391317,유승민,"010","8606","5968",자습,"6시간 22분 51초","06:21:51"
'2026-03-03',인천송도,영어,391317,유승민,"010","8606","5968",자습,"0시간 5분 33초","00:04:33"
'2026-03-03',인천송도,국어,366335,이민성,"010","7609","0981",실모,"0시간 1분 57초","00:00:57"
'2026-03-03',인천송도,국어,366335,이민성,"010","7609","0981",인강,"2시간 47분 20초","01:47:20"
'2026-03-03',인천송도,수학,366335,이민성,"010","7609","0981",실모,"0시간 0분 14초","00:00:14"
'2026-03-03',인천송도,수학,366335,이민성,"010","7609","0981",인강,"5시간 51분 55초","04:50:55"
'2026-03-03',인천송도,영어,366335,이민성,"010","7609","0981",자습,"1시간 3분 17초","01:03:17"
'2026-03-03',인천송도,국어,392416,이시후,"010","5802","1533",자습,"1시간 20분 22초","01:20:22"
'2026-03-03',인천송도,수학,392416,이시후,"010","5802","1533",자습,"2시간 23분 21초","02:23:21"
'2026-03-03',인천송도,영어,392416,이시후,"010","5802","1533",자습,"1시간 54분 15초","00:54:15"
'2026-03-03',인천송도,수학,391313,임지원,"010","6238","8156",자습,"5시간 1분 5초","05:01:05"
'2026-03-03',인천송도,영어,391313,임지원,"010","6238","8156",단과,"3시간 4분 31초","03:03:31"
'2026-03-03',인천송도,영어,391313,임지원,"010","6238","8156",자습,"0시간 23분 52초","00:22:52"
'2026-03-03',인천송도,국어,392415,임찬희,"010","2007","7926",단과,"2시간 12분 23초","02:12:23"
'2026-03-03',인천송도,국어,392415,임찬희,"010","2007","7926",인강,"2시간 22분 6초","02:22:06"
'2026-03-03',인천송도,수학,392415,임찬희,"010","2007","7926",단과,"2시간 1분 49초","02:00:49"
'2026-03-03',인천송도,사회탐구,393571,정구성,"010","4177","1844",자습,"2시간 48분 15초","01:48:15"
'2026-03-03',인천송도,수학,393571,정구성,"010","4177","1844",자습,"1시간 58분 1초","00:58:01"
'2026-03-03',인천송도,영어,393571,정구성,"010","4177","1844",인강,"2시간 46분 30초","01:45:30"
'2026-03-03',인천송도,국어,394597,정새아,"010","4854","2046",자습,"2시간 3분 18초","02:03:18"
'2026-03-03',인천송도,수학,394597,정새아,"010","4854","2046",자습,"2시간 14분 52초","02:13:52"
'2026-03-03',인천송도,영어,394597,정새아,"010","4854","2046",자습,"3시간 8분 33초","03:07:33"
'2026-03-03',인천송도,국어,392413,정윤아,"010","8353","4058",단과,"2시간 0분 0초","02:00:00"
'2026-03-03',인천송도,국어,392413,정윤아,"010","8353","4058",자습,"4시간 4분 48초","04:03:48"
'2026-03-03',인천송도,사회탐구,392413,정윤아,"010","8353","4058",인강,"2시간 59분 38초","01:58:38"
'2026-03-03',인천송도,수학,392413,정윤아,"010","8353","4058",자습,"2시간 47분 58초","01:46:58"
'2026-03-03',인천송도,영어,392413,정윤아,"010","8353","4058",인강,"1시간 37분 24초","00:37:24"
'2026-03-03',인천송도,영어,392413,정윤아,"010","8353","4058",자습,"1시간 37분 11초","00:37:11"
'2026-03-03',인천송도,국어,392736,정채은,"010","7941","0097",인강,"0시간 30분 59초","00:29:59"
'2026-03-03',인천송도,국어,392736,정채은,"010","7941","0097",자습,"3시간 54분 18초","02:54:18"
'2026-03-03',인천송도,사회탐구,392736,정채은,"010","7941","0097",자습,"1시간 0분 9초","01:00:09"
'2026-03-03',인천송도,수학,392736,정채은,"010","7941","0097",자습,"6시간 31분 26초","05:31:26"
'2026-03-03',인천송도,영어,392736,정채은,"010","7941","0097",자습,"2시간 50분 44초","01:49:44"
'2026-03-03',인천송도,국어,396307,조수인,"010","2337","4997",자습,"3시간 23분 39초","03:22:39"
'2026-03-03',인천송도,사회탐구,396307,조수인,"010","2337","4997",자습,"2시간 20분 30초","02:19:30"
'2026-03-03',인천송도,국어,354782,진성원,"010","9677","5753",자습,"2시간 53분 7초","01:53:07"
'2026-03-03',인천송도,수학,354782,진성원,"010","9677","5753",인강,"7시간 1분 17초","07:01:17"
'2026-03-03',인천송도,영어,354782,진성원,"010","9677","5753",자습,"0시간 0분 8초","00:00:08"
'2026-03-03',인천송도,국어,391312,최윤정,"010","9243","7523",자습,"5시간 33분 14초","04:33:14"
'2026-03-03',인천송도,영어,391312,최윤정,"010","9243","7523",단과,"0시간 0분 1초","00:00:01"
'2026-03-03',인천송도,영어,391312,최윤정,"010","9243","7523",자습,"0시간 12분 12초","00:12:12"
'2026-03-03',인천송도,수학,392804,추송연,"010","7599","2394",인강,"3시간 2분 45초","03:01:45"
'2026-03-03',인천인하대,국어,390898,강지연,"010","4686","1174",자습,"5시간 5분 36초","05:04:36"
'2026-03-03',인천인하대,수학,390898,강지연,"010","4686","1174",자습,"4시간 22분 24초","04:22:24"
'2026-03-03',인천인하대,영어,390898,강지연,"010","4686","1174",자습,"1시간 45분 22초","00:45:22"
'2026-03-03',인천인하대,국어,395392,김민규,"010","9925","5391",자습,"5시간 8분 23초","05:08:23"
'2026-03-03',인천인하대,사회탐구,395392,김민규,"010","9925","5391",인강,"2시간 30분 28초","01:30:28"
'2026-03-03',인천인하대,수학,395392,김민규,"010","9925","5391",인강,"2시간 43분 12초","01:43:12"
'2026-03-03',인천인하대,수학,395392,김민규,"010","9925","5391",자습,"3시간 31분 2초","02:31:02"
'2026-03-03',인천인하대,영어,395392,김민규,"010","9925","5391",자습,"1시간 40분 5초","00:40:05"
'2026-03-03',인천인하대,국어,392530,김민영,"010","5805","1862",인강,"3시간 20분 6초","03:20:06"
'2026-03-03',인천인하대,국어,392530,김민영,"010","5805","1862",자습,"1시간 16분 21초","01:16:21"
'2026-03-03',인천인하대,수학,392530,김민영,"010","5805","1862",인강,"3시간 42분 9초","02:42:09"
'2026-03-03',인천인하대,수학,392530,김민영,"010","5805","1862",자습,"2시간 35분 3초","01:35:03"
'2026-03-03',인천인하대,국어,390921,김시원,"010","9945","9835",자습,"4시간 27분 6초","04:27:06"
'2026-03-03',인천인하대,사회탐구,390921,김시원,"010","9945","9835",자습,"2시간 57분 0초","01:57:00"
'2026-03-03',인천인하대,수학,390921,김시원,"010","9945","9835",자습,"5시간 57분 27초","04:57:27"
'2026-03-03',인천인하대,국어,395097,김현민,"010","5349","4042",단과,"2시간 40분 0초","01:40:00"
'2026-03-03',인천인하대,국어,395097,김현민,"010","5349","4042",인강,"1시간 11분 35초","01:10:35"
'2026-03-03',인천인하대,국어,395097,김현민,"010","5349","4042",자습,"3시간 25분 3초","03:25:03"
'2026-03-03',인천인하대,수학,395097,김현민,"010","5349","4042",인강,"3시간 27분 11초","03:27:11"
'2026-03-03',인천인하대,영어,395097,김현민,"010","5349","4042",자습,"0시간 4분 4초","00:04:04"
'2026-03-03',인천인하대,수학,395737,김혜인,"010","3306","3328",인강,"6시간 26분 27초","06:26:27"
'2026-03-03',인천인하대,영어,395737,김혜인,"010","3306","3328",자습,"2시간 31분 25초","01:31:25"
'2026-03-03',인천인하대,국어,394065,박지율,"010","8575","0466",자습,"3시간 31분 12초","02:31:12"
'2026-03-03',인천인하대,수학,394065,박지율,"010","8575","0466",인강,"3시간 39분 28초","02:39:28"
'2026-03-03',인천인하대,수학,394065,박지율,"010","8575","0466",자습,"4시간 13분 50초","04:12:50"
'2026-03-03',인천인하대,영어,394065,박지율,"010","8575","0466",자습,"1시간 40분 31초","00:39:31"
'2026-03-03',인천인하대,국어,394093,손수민,"010","6266","6116",자습,"3시간 58분 21초","02:58:21"
'2026-03-03',인천인하대,수학,394093,손수민,"010","6266","6116",자습,"8시간 35분 38초","07:34:38"
'2026-03-03',인천인하대,영어,394093,손수민,"010","6266","6116",자습,"1시간 43분 56초","00:42:56"
'2026-03-03',인천인하대,국어,394180,손주하,"010","5923","2474",인강,"2시간 33분 8초","01:33:08"
'2026-03-03',인천인하대,국어,394180,손주하,"010","5923","2474",자습,"1시간 5분 40초","01:04:40"
'2026-03-03',인천인하대,사회탐구,394180,손주하,"010","5923","2474",인강,"3시간 49분 20초","02:49:20"
'2026-03-03',인천인하대,수학,394180,손주하,"010","5923","2474",자습,"2시간 5분 58초","02:04:58"
'2026-03-03',인천인하대,영어,394180,손주하,"010","5923","2474",인강,"1시간 58분 47초","00:57:47"
'2026-03-03',인천인하대,영어,394180,손주하,"010","5923","2474",자습,"1시간 18분 56초","01:17:56"
'2026-03-03',인천인하대,국어,396077,유성은,"010","5457","9388",자습,"2시간 29분 50초","02:28:50"
'2026-03-03',인천인하대,영어,396077,유성은,"010","5457","9388",자습,"11시간 21분 32초","11:20:32"
'2026-03-03',인천인하대,국어,395875,이규훈,"010","4752","0158",자습,"3시간 1분 55초","03:00:55"
'2026-03-03',인천인하대,사회탐구,395875,이규훈,"010","4752","0158",인강,"1시간 6분 46초","01:05:46"
'2026-03-03',인천인하대,사회탐구,395875,이규훈,"010","4752","0158",자습,"0시간 20분 45초","00:19:45"
'2026-03-03',인천인하대,수학,395875,이규훈,"010","4752","0158",인강,"5시간 60분 43초","04:59:43"
'2026-03-03',인천인하대,수학,395875,이규훈,"010","4752","0158",자습,"2시간 5분 47초","02:04:47"
'2026-03-03',인천인하대,영어,395875,이규훈,"010","4752","0158",자습,"1시간 51분 6초","00:51:06"
'2026-03-03',인천인하대,국어,395391,이다현,"010","4066","5635",인강,"1시간 33분 32초","00:32:32"
'2026-03-03',인천인하대,국어,395391,이다현,"010","4066","5635",자습,"5시간 4분 38초","05:03:38"
'2026-03-03',인천인하대,영어,395391,이다현,"010","4066","5635",자습,"1시간 11분 53초","01:10:53"
'2026-03-03',인천인하대,국어,396043,진성현,"010","7141","1514",자습,"3시간 35분 33초","02:34:33"
'2026-03-03',인천인하대,수학,396043,진성현,"010","7141","1514",자습,"6시간 41분 54초","05:40:54"
'2026-03-03',인천인하대,영어,396043,진성현,"010","7141","1514",자습,"0시간 15분 28초","00:15:28"
'2026-03-03',인천인하대,국어,395395,하유빈,"010","8543","7905",자습,"1시간 49분 18초","00:49:18"
'2026-03-03',인천인하대,수학,395395,하유빈,"010","8543","7905",자습,"1시간 44분 51초","00:43:51"
'2026-03-03',인천인하대,국어,395387,한지민,"010","5918","4614",인강,"1시간 3분 0초","01:03:00"
'2026-03-03',인천인하대,국어,395387,한지민,"010","5918","4614",자습,"1시간 23분 57초","01:22:57"
'2026-03-03',인천인하대,사회탐구,395387,한지민,"010","5918","4614",인강,"2시간 57분 54초","01:56:54"
'2026-03-03',인천인하대,사회탐구,395387,한지민,"010","5918","4614",자습,"1시간 31분 6초","00:31:06"
'2026-03-03',인천인하대,수학,395387,한지민,"010","5918","4614",인강,"2시간 19분 52초","02:18:52"
'2026-03-03',인천인하대,수학,395387,한지민,"010","5918","4614",자습,"2시간 1분 59초","02:00:59"
'2026-03-03',인천인하대,영어,395387,한지민,"010","5918","4614",자습,"0시간 25분 0초","00:25:00"
'2026-03-03',인천인하대,과학탐구,395560,황유진,"010","6375","8845",단과,"1시간 50분 56초","00:49:56"
'2026-03-03',인천인하대,과학탐구,395560,황유진,"010","6375","8845",자습,"1시간 32분 3초","00:32:03"
'2026-03-03',인천인하대,국어,395560,황유진,"010","6375","8845",인강,"1시간 2분 9초","01:02:09"
'2026-03-03',인천인하대,국어,395560,황유진,"010","6375","8845",자습,"1시간 49분 37초","00:48:37"
'2026-03-03',인천인하대,수학,395560,황유진,"010","6375","8845",자습,"4시간 59분 13초","03:59:13"
'2026-03-03',인천인하대,영어,395560,황유진,"010","6375","8845",자습,"0시간 24분 8초","00:24:08"
'2026-03-03',천안,수학,394833,강민성,"010","8077","6570",자습,"0시간 0분 28초","00:00:28"
'2026-03-03',평택,수학,395264,김민서,"010","3933","7600",인강,"0시간 28분 3초","00:28:03"
'2026-03-03',평택,수학,395264,김민서,"010","3933","7600",자습,"3시간 33분 4초","02:33:04"
'2026-03-03',평택,국어,396166,신수빈,"010","5591","2684",인강,"0시간 0분 9초","00:00:09"
'2026-03-03',평택,사회탐구,395741,윤시현,"010","7603","5367",자습,"3시간 43분 23초","02:43:23"
'2026-03-03',평택,수학,396164,이지우,"010","7516","7658",자습,"1시간 0분 15초","01:00:15"
'2026-03-03',평택,사회탐구,373061,허정우,"010","3014","9395",인강,"2시간 35분 38초","01:34:38"
'2026-03-03',평택,수학,391221,홍은섭,"010","9198","0885",인강,"3시간 1분 19초","03:01:19"
'2026-03-04',광명,국어,395744,김규인,"010","7644","9130",인강,"3시간 50분 31초","02:49:31"
'2026-03-04',광명,국어,395744,김규인,"010","7644","9130",자습,"2시간 40분 30초","01:39:30"
'2026-03-04',광명,수학,395744,김규인,"010","7644","9130",자습,"5시간 32분 58초","04:31:58"
'2026-03-04',광명,영어,395744,김규인,"010","7644","9130",인강,"1시간 60분 59초","00:59:59"
'2026-03-04',광명,영어,395744,김규인,"010","7644","9130",자습,"1시간 11분 14초","01:11:14"
'2026-03-04',광명,국어,393611,성소희,"010","7441","7110",자습,"2시간 44분 7초","01:44:07"
'2026-03-04',광명,사회탐구,393611,성소희,"010","7441","7110",자습,"2시간 45분 2초","01:45:02"
'2026-03-04',광명,수학,393611,성소희,"010","7441","7110",자습,"3시간 49분 33초","02:48:33"
'2026-03-04',광명,영어,393611,성소희,"010","7441","7110",인강,"1시간 28분 5초","01:28:05"
'2026-03-04',광명,수학,393439,이승훈,"010","7626","8325",인강,"1시간 57분 46초","00:56:46"
'2026-03-04',광명,국어,394073,전선재,"010","8697","1563",인강,"1시간 13분 21초","01:13:21"
'2026-03-04',광명,국어,394073,전선재,"010","8697","1563",자습,"2시간 26분 50초","02:25:50"
'2026-03-04',광명,사회탐구,394073,전선재,"010","8697","1563",인강,"1시간 58분 15초","00:58:15"
'2026-03-04',광명,수학,394073,전선재,"010","8697","1563",자습,"7시간 30분 16초","06:30:16"
'2026-03-04',광명,영어,394073,전선재,"010","8697","1563",자습,"1시간 48분 46초","00:47:46"
'2026-03-04',김포,국어,394985,권예은,"010","9297","1949",자습,"2시간 23분 37초","02:22:37"
'2026-03-04',김포,사회탐구,394985,권예은,"010","9297","1949",자습,"3시간 32분 33초","02:31:33"
'2026-03-04',김포,수학,394985,권예은,"010","9297","1949",자습,"4시간 37분 27초","03:37:27"
'2026-03-04',김포,영어,394985,권예은,"010","9297","1949",자습,"3시간 50분 42초","02:49:42"
'2026-03-04',김포,국어,396040,이서진,"010","4342","0716",인강,"2시간 33분 22초","01:33:22"
'2026-03-04',김포,수학,396040,이서진,"010","4342","0716",자습,"8시간 50분 33초","07:49:33"
